source,code,site,site_type,latitude,longitude,variable,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
aurn,BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,ws,Modelled Wind Speed,2019-10-24T00:00:00Z,ongoing,NA,South West,NA,Bath and North East Somerset
aurn,BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,temp,Modelled Temperature,2019-10-24T00:00:00Z,ongoing,NA,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NO,Nitric oxide,1996-11-18T00:00:00Z,2019-06-11,2019-06-11T00:00:00Z,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NO2,Nitrogen dioxide,1996-11-18T00:00:00Z,2019-06-11,2019-06-11T00:00:00Z,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NOx,Nitrogen oxides as nitrogen dioxide,1996-11-18T00:00:00Z,2019-06-11,2019-06-11T00:00:00Z,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,CO,Carbon monoxide,1996-11-18T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,2019-06-11,NA,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,2019-06-11,NA,South West,NA,Bath and North East Somerset
aurn,BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,temp,Modelled Temperature,2010-08-01T00:00:00Z,2019-06-11,NA,South West,NA,Bath and North East Somerset
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,O3,Ozone,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NO,Nitric oxide,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NO2,Nitrogen dioxide,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NOx,Nitrogen oxides as nitrogen dioxide,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,SO2,Sulphur dioxide,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,CO,Carbon monoxide,1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,PM10,PM10 particulate matter (Hourly measured),1992-03-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NV10,Non-volatile PM10 (Hourly measured),2008-10-01T00:00:00Z,2019-09-16,2019-09-16T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,V10,Volatile PM10 (Hourly measured),2008-10-01T00:00:00Z,2019-09-16,2019-09-16T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,PM2.5,PM2.5 particulate matter (Hourly measured),2008-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-10-01T00:00:00Z,2019-09-16,2019-09-16T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,V2.5,Volatile PM2.5 (Hourly measured),2008-10-01T00:00:00Z,2019-09-16,2019-09-16T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL4,Belfast Clara St,Suburban Background,54.591256,-5.89546,PM10,PM10 particulate matter (Hourly measured),1998-06-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL,Belfast East,Urban Background,54.59653,-5.901667,SO2,Sulphur dioxide,1989-09-06T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,ETHANE,ethane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,ETHENE,ethene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,ETHYNE,ethyne,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,PROPANE,propane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,PROPENE,propene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,iBUTANE,iso-butane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,nBUTANE,n-butane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,1BUTENE,1-butene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,t2BUTENE,trans-2-butene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,c2BUTENE,cis-2-butene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,iPENTANE,iso-pentane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,nPENTANE,n-pentane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,13BDIENE,"1,3-butadiene",1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,t2PENTEN,trans-2-pentene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,c2PENTEN,cis-2-pentene (VOC-AIR only),1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,MEPENT,2+3-methylpentane (VOC-AIR only),1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,ISOPRENE,isoprene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,nHEXANE,n-hexane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,nHEPTANE,n-heptane,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,BENZENE,benzene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,TOLUENE,toluene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,ETHBENZ,ethylbenzene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,mpXYLENE,m+p-xylene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL3,Belfast South,Urban Background,54.59918,-5.912416,oXYLENE,o-xylene,1993-08-01T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,NO,Nitric oxide,2014-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,NO2,Nitrogen dioxide,2014-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,NOx,Nitrogen oxides as nitrogen dioxide,2014-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,PM10,PM10 particulate matter (Hourly measured),2014-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,wd,Modelled Wind Direction,2014-06-07T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,ws,Modelled Wind Speed,2014-06-07T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BEL1,Belfast Stockman's Lane,Urban Traffic,54.572586,-5.974944,temp,Modelled Temperature,2014-06-07T00:00:00Z,ongoing,NA,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,NO,Nitric oxide,1987-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,NO2,Nitrogen dioxide,1987-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,NOx,Nitrogen oxides as nitrogen dioxide,1987-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIL,Billingham,Urban Industrial,54.60537,-1.275039,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,North East,Teesside Urban Area,Stockton-on-Tees
aurn,BIR,Bircotes,Urban Background,53.422855,-1.054946,SO2,Sulphur dioxide,1989-09-14T00:00:00Z,1991-03-11,1991-03-11T00:00:00Z,East Midlands,NA,Bassetlaw
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,NO,Nitric oxide,2016-08-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,NO2,Nitrogen dioxide,2016-08-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,NOx,Nitrogen oxides as nitrogen dioxide,2016-08-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,wd,Modelled Wind Direction,2016-08-18T00:00:00Z,ongoing,NA,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,ws,Modelled Wind Speed,2016-08-18T00:00:00Z,ongoing,NA,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BBRD,Birkenhead Borough Road,Urban Traffic,53.388624,-3.024942,temp,Modelled Temperature,2016-08-18T00:00:00Z,ongoing,NA,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,O3,Ozone,2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,NO,Nitric oxide,2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,NO2,Nitrogen dioxide,2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,NOx,Nitrogen oxides as nitrogen dioxide,2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,PM10,PM10 particulate matter (Hourly measured),2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,NV10,Non-volatile PM10 (Hourly measured),2016-09-09T00:00:00Z,2018-12-31,2018-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,V10,Volatile PM10 (Hourly measured),2016-09-09T00:00:00Z,2018-12-31,2018-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,PM2.5,PM2.5 particulate matter (Hourly measured),2016-09-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,NV2.5,Non-volatile PM2.5 (Hourly measured),2016-09-09T00:00:00Z,2018-12-31,2018-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,V2.5,Volatile PM2.5 (Hourly measured),2016-09-09T00:00:00Z,2018-12-31,2018-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,wd,Modelled Wind Direction,2016-09-09T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,ws,Modelled Wind Speed,2016-09-09T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRR,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,temp,Modelled Temperature,2016-09-09T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,O3,Ozone,2011-03-18T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,NO,Nitric oxide,2011-03-18T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,NO2,Nitrogen dioxide,2011-03-18T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,NOx,Nitrogen oxides as nitrogen dioxide,2011-03-18T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,SO2,Sulphur dioxide,2011-03-18T00:00:00Z,2012-08-13,2012-08-13T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,PM10,PM10 particulate matter (Hourly measured),2019-05-16T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,PM2.5,PM2.5 particulate matter (Hourly measured),2011-07-26T00:00:00Z,2021-10-01,2022-06-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,NV2.5,Non-volatile PM2.5 (Hourly measured),2011-07-26T00:00:00Z,2019-05-16,2019-05-16T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,V2.5,Volatile PM2.5 (Hourly measured),2011-07-26T00:00:00Z,2019-05-16,2019-05-16T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,wd,Modelled Wind Direction,2011-03-18T00:00:00Z,2021-10-01,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,ws,Modelled Wind Speed,2011-03-18T00:00:00Z,2021-10-01,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,AGRN,Birmingham Acocks Green,Urban Background,52.437165,-1.829999,temp,Modelled Temperature,2011-03-18T00:00:00Z,2021-10-01,NA,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,O3,Ozone,1992-03-18T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,NO,Nitric oxide,1992-03-18T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,NO2,Nitrogen dioxide,1992-03-18T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,NOx,Nitrogen oxides as nitrogen dioxide,1992-03-18T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,SO2,Sulphur dioxide,1992-03-18T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,CO,Carbon monoxide,1992-03-18T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,PM10,PM10 particulate matter (Hourly measured),1992-03-18T00:00:00Z,2008-12-31,2008-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,NV10,Non-volatile PM10 (Hourly measured),2007-03-08T00:00:00Z,2008-12-31,2008-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,V10,Volatile PM10 (Hourly measured),2007-03-08T00:00:00Z,2008-12-31,2008-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,PM2.5,PM2.5 particulate matter (Hourly measured),2008-09-03T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-09-03T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIRM,Birmingham Centre,Urban Background,52.479724,-1.908078,V2.5,Volatile PM2.5 (Hourly measured),2008-09-03T00:00:00Z,2009-01-14,2009-01-14T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,O3,Ozone,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,NO,Nitric oxide,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,NO2,Nitrogen dioxide,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,NOx,Nitrogen oxides as nitrogen dioxide,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,SO2,Sulphur dioxide,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,CO,Carbon monoxide,1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,PM10,PM10 particulate matter (Hourly measured),1993-12-01T00:00:00Z,2004-08-04,2004-08-04T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,ETHANE,ethane,1993-08-04T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
aurn,BIR2,Birmingham East,Urban Background,52.49763,-1.831498,ETHENE,ethene,1993-08-04T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,West Midlands,West Midlands Urban Area,Birmingham
